#doc name topic proportion ...
0	doc001A-dynamical-model-of-saccade-generation-in-reading-based-on-spatially-distributed-lexical-processing	4	0.6334913112164297	2	0.18515007898894154	9	0.12417061611374408	6	0.01406003159557662	3	0.012954186413902054	1	0.010900473933649289	5	0.008688783570300158	8	0.004581358609794629	7	0.0039494470774091624	0	0.0020537124802527647	
1	doc002A-FeatureIntegration-Theory-of-Attention	3	0.4314397649363369	6	0.29774730656219395	9	0.19307051909892262	4	0.01677277179236043	1	0.016160626836434867	5	0.015670910871694418	0	0.013222331047992164	7	0.009549461312438785	2	0.0034280117531831538	8	0.002938295788442703	
2	doc003A-longitudinal-investigation-of-visual-event-related-potentials-in-the-first-year-of-life	0	0.5020080321285141	8	0.10843373493975904	2	0.07228915662650602	5	0.06827309236947791	9	0.0642570281124498	7	0.0642570281124498	6	0.03614457831325301	3	0.0321285140562249	4	0.028112449799196786	1	0.024096385542168676	
3	doc004A-MetaAnalysis-Investigating-Factors-Underlying-Attrition-Rates-in-Infant-ERP-Studies	0	0.8287485868932205	9	0.05871672775855572	6	0.04354081737521839	5	0.020931108903429137	8	0.010482683018738653	2	0.009934568873968003	1	0.008632797780137714	7	0.008050426501318899	4	0.007673598026789079	3	0.0032886848686238907	
4	doc005A-model-of-saccade-generation-based-on-parallel-processing-and-competitive-inhibition	2	0.6462482984693169	9	0.09756368586271078	6	0.09078534322304636	4	0.08411812095452399	3	0.04022557435341834	1	0.02286301636247465	5	0.008500708392366031	7	0.005472678278745451	8	0.0033613912270466983	0	8.61182876350807E-4	
5	doc006A-Model-of-Saccade-Initiation-Based-on-the-Competitive-Integration-of-Exogenous-and-Endogenous-Signals-in-the-Superior-Colliculus	2	0.7416512059369202	9	0.14826839826839827	3	0.038033395176252316	6	0.031076066790352505	8	0.00943104514533086	1	0.00927643784786642	4	0.007730364873222016	5	0.006957328385899814	0	0.005256648113790971	7	0.002319109461966605	
6	doc007A-neurobiological-model-of-visual-attention-and-invariant-pattern-recognition-based-on-dynamic-routing-of-information	2	0.596139927623643	9	0.16079613992762365	6	0.10458383594692401	1	0.0594692400482509	3	0.04161640530759952	8	0.022677925211097707	5	0.006151990349819059	7	0.004704463208685163	4	0.0020506634499396865	0	0.0018094089264173703	
7	doc008A-new-method-for-off-line-removal-of-ocular-artifact	8	0.4132231404958678	9	0.17768595041322313	0	0.13636363636363635	3	0.049586776859504134	6	0.045454545454545456	7	0.04132231404958678	2	0.04132231404958678	1	0.04132231404958678	4	0.028925619834710745	5	0.024793388429752067	
8	doc009A-Performance-Evaluation-of-Local-Descriptors	9	0.8064774090363854	1	0.11875249900039984	3	0.022391043582566973	7	0.013994402239104359	5	0.008396641343462616	0	0.007996801279488205	2	0.0075969612155137945	8	0.006397441023590564	4	0.004798080767692923	6	0.003198720511795282	
9	doc010A-saliencybased-search-mechanism-for-overt-and-covert-shifts-of-visual-attention	1	0.3039586919104991	2	0.24750430292598968	3	0.19053356282271944	9	0.140447504302926	6	0.08261617900172118	8	0.010671256454388985	7	0.010327022375215147	5	0.008433734939759036	4	0.0036144578313253013	0	0.0018932874354561102	
10	doc011A-Theory-of-Eye-Movements-During-Target-Acquisition	3	0.5763148382432677	1	0.2164738839689138	6	0.060003614675582864	2	0.05833182721850714	5	0.026116031086210013	9	0.024986444966564252	4	0.02485089463220676	7	0.0062353153804446055	8	0.005647930598228809	0	0.001039219230074101	
11	doc012A-theory-of-reading-From-eye-fixations-to-comprehension	4	0.3642120075046904	5	0.2964352720450281	9	0.2026266416510319	6	0.07938555347091933	7	0.019582551594746717	2	0.018058161350844277	3	0.0072701688555347095	1	0.0043386491557223265	8	0.004104127579737336	0	0.00398686679174484	
12	doc013A-Time-for-Telling	5	0.8001886990250551	9	0.11384841178320579	6	0.04182828388719992	7	0.012579935003669147	4	0.009120452877660131	3	0.005975469126742845	2	0.005660970751651117	0	0.004298144459586959	1	0.0038788132927979873	8	0.0026208197924310725	
13	doc014Action-mirroring-and-action-understanding-an-alternative-account	7	0.6632450331125828	2	0.1336092715231788	9	0.06225165562913907	6	0.060430463576158944	5	0.023509933774834436	1	0.01456953642384106	0	0.01423841059602649	4	0.01142384105960265	8	0.01009933774834437	3	0.006622516556291391	
14	doc015Action-Observation-and-Acquired-Motor-Skills-An-fMRI-Study-with-Expert-Dancers	7	0.5377626348665531	2	0.19136854060193073	8	0.097671777399205	9	0.055650198750709826	6	0.05366269165247019	5	0.024134014764338445	1	0.019307211811470756	0	0.007950028392958546	4	0.006246450880181715	3	0.006246450880181715	
15	doc016Agency-Its-role-in-mental-development	5	0.27608142493638677	7	0.23536895674300254	6	0.18702290076335878	2	0.08015267175572519	3	0.061068702290076333	9	0.04198473282442748	0	0.04198473282442748	4	0.030534351145038167	1	0.024173027989821884	8	0.021628498727735368	
16	doc017An-informationmaximization-approach-to-blind-separation-and-blind-deconvolution	9	0.7944214876033058	8	0.08161157024793389	5	0.04194214876033058	2	0.03078512396694215	6	0.02933884297520661	4	0.005785123966942148	3	0.005785123966942148	7	0.004132231404958678	1	0.003305785123966942	0	0.002892561983471074	
17	doc018Attention-affects-the-recognition-of-briefly-presented-visual-stimuli-in-infants-an-ERP-study	0	0.7460498762611841	9	0.1283076337331049	8	0.06377308204835332	6	0.03312392918332382	1	0.008947268227679422	2	0.006853226727584237	5	0.00437845040928993	4	0.003236245954692557	7	0.0028555111364934323	3	0.002474776318294308	
