#doc name topic proportion ...
0	doc1	0	0.8379028379028379	6	0.04136604136604136	2	0.03511303511303511	1	0.031746031746031744	4	0.011063011063011063	3	0.010582010582010581	5	0.010101010101010102	9	0.00962000962000962	7	0.007696007696007696	8	0.00481000481000481	
1	doc2	3	0.4484149855907781	0	0.345821325648415	2	0.04956772334293948	1	0.04553314121037464	9	0.032853025936599424	5	0.03112391930835735	6	0.015561959654178675	4	0.0138328530259366	7	0.011527377521613832	8	0.005763688760806916	
2	doc3	0	0.665686994856723	1	0.10433504775900074	2	0.07494489346069066	5	0.04922850844966936	4	0.024246877296105803	3	0.024246877296105803	9	0.018368846436443792	8	0.01689933872152829	6	0.01322556943423953	7	0.00881704628949302	
3	doc4	0	0.749352667011911	9	0.053340238218539615	1	0.05178663904712584	3	0.04298291040911445	2	0.027964785085447953	5	0.02641118591403418	6	0.01605385810460901	4	0.012428793371310202	8	0.00983946141895391	7	0.00983946141895391	
4	doc5	3	0.6903176716758608	2	0.09377972227506182	0	0.09111660642952255	5	0.03690317671675861	9	0.02339737492866654	1	0.023016929807875213	7	0.019973368841544607	6	0.009891573140574473	4	0.007989347536617843	8	0.0036142286475175957	
5	doc6	6	0.5379050015728216	0	0.22805913809374018	2	0.1154451085246933	1	0.034287511796162316	9	0.028939918213274615	7	0.014469959106637308	5	0.014155394778232149	8	0.01100975149418056	3	0.0106951871657754	4	0.0050330292544825414	
6	doc7	0	0.4882533197139939	1	0.19816138917262513	3	0.09805924412665985	9	0.06128702757916241	5	0.043922369765066395	2	0.033707865168539325	6	0.026557711950970377	7	0.01940755873340143	4	0.018386108273748723	8	0.012257405515832482	
7	doc8	2	0.6782136894824707	0	0.1686143572621035	3	0.042153589315525875	9	0.03631051752921536	5	0.022120200333889815	1	0.0162771285475793	6	0.012103505843071787	4	0.011686143572621035	8	0.007929883138564273	7	0.004590984974958264	
8	doc9	0	0.7102244389027431	2	0.08927680798004987	9	0.05087281795511222	6	0.04139650872817955	5	0.02593516209476309	7	0.024438902743142144	3	0.024438902743142144	1	0.022942643391521196	4	0.006483790523690773	8	0.00399002493765586	
9	doc10	0	0.5684277530235519	1	0.1527689369828135	5	0.0859325270528326	3	0.051559516231699555	2	0.0483768300445576	9	0.036919159770846595	4	0.022278803309993635	6	0.016549968173138127	7	0.009548058561425843	8	0.0076384468491406746	
10	doc11	1	0.6913456728364182	0	0.10655327663831916	2	0.04902451225612806	6	0.04052026013006503	3	0.03451725862931466	9	0.030515257628814407	5	0.026513256628314157	4	0.010005002501250625	7	0.007503751875937969	8	0.003501750875437719	
11	doc12	1	0.6038709677419355	2	0.10193548387096774	5	0.07612903225806451	7	0.06838709677419355	6	0.05741935483870968	0	0.03935483870967742	4	0.014838709677419355	9	0.013548387096774193	8	0.012903225806451613	3	0.011612903225806452	
12	doc13	3	0.703155818540434	1	0.10927021696252466	2	0.05798816568047337	5	0.03254437869822485	0	0.028205128205128206	9	0.023076923076923078	6	0.01814595660749507	7	0.01775147928994083	8	0.007100591715976331	4	0.0027613412228796844	
13	doc14	1	0.793265465935787	2	0.04541895066562255	5	0.04463586530931871	6	0.04150352388410337	0	0.02701644479248238	9	0.017619420516836334	7	0.010180109631949883	3	0.010180109631949883	4	0.005873140172278779	8	0.004306969459671104	
14	doc15	2	0.579874928936896	1	0.24161455372370666	5	0.03808982376350199	6	0.03126776577600909	7	0.030699260943718023	0	0.027288231949971573	3	0.02046617396247868	9	0.010801591813530414	4	0.010801591813530414	8	0.009096077316657191	
15	doc16	1	0.6518082422203533	2	0.06896551724137931	5	0.0656013456686291	0	0.050462573591253154	4	0.03700588730025231	6	0.03532380151387721	9	0.031959629941127	3	0.030277544154751892	7	0.021867115222876366	8	0.00672834314550042	
16	doc17	1	0.49086479902557856	0	0.15651644336175397	9	0.09439707673568819	5	0.07551766138855055	3	0.07490864799025579	2	0.0389768574908648	6	0.031059683313032885	7	0.028014616321559074	8	0.0060901339829476245	4	0.0036540803897685747	
17	doc18	1	0.655217965653897	0	0.1083223249669749	9	0.06406869220607662	5	0.04821664464993395	2	0.043593130779392336	3	0.03302509907529723	7	0.015191545574636724	6	0.013210039630118891	4	0.012549537648612946	8	0.0066050198150594455	
18	doc19	1	0.7321516494337764	5	0.08370260955194485	2	0.05563761693746923	6	0.034465780403742	0	0.028557360905957656	3	0.025110782865583457	7	0.01624815361890694	9	0.012309207287050714	8	0.008370260955194485	4	0.0034465780403741997	
19	doc20	1	0.6236286919831223	9	0.09620253164556962	5	0.07679324894514768	0	0.07257383966244725	2	0.049789029535864976	3	0.031223628691983123	7	0.017721518987341773	4	0.016877637130801686	6	0.008438818565400843	8	0.006751054852320675	
20	doc21	9	0.3961892247043364	0	0.3731931668856767	2	0.04993429697766097	4	0.049277266754270695	1	0.042706964520367936	5	0.03153745072273324	3	0.02431011826544021	7	0.013797634691195795	6	0.011169513797634692	8	0.00788436268068331	
21	doc22	9	0.6823489010989011	0	0.06421703296703296	5	0.0625	7	0.03502747252747253	2	0.03365384615384615	6	0.030906593406593408	1	0.029532967032967032	3	0.027815934065934064	4	0.017513736263736264	8	0.016483516483516484	
22	doc23	7	0.6748936170212766	2	0.07148936170212766	9	0.06382978723404255	5	0.0523404255319149	6	0.04	0	0.033191489361702124	1	0.023404255319148935	3	0.022127659574468085	4	0.014893617021276596	8	0.003829787234042553	
23	doc24	9	0.5500267522739433	0	0.10379882289994649	1	0.08507223113964688	2	0.06367041198501873	7	0.060995184590690206	5	0.04226859283039058	6	0.03317281968967362	3	0.029427501337613696	4	0.021401819154628143	8	0.010165864098448368	
24	doc25	9	0.5989263803680982	0	0.15414110429447853	1	0.06671779141104295	3	0.03987730061349693	2	0.037576687116564415	5	0.03144171779141104	4	0.027607361963190184	6	0.023006134969325152	7	0.014570552147239263	8	0.006134969325153374	
25	doc26	9	0.6541921554516013	5	0.09499820079165168	0	0.07016912558474271	2	0.05577545879812882	7	0.029147175242893127	4	0.02626844188557035	1	0.023389708528247573	3	0.017992083483267363	8	0.016552716804605974	6	0.011514933429291111	
26	doc27	8	0.5309467503873441	4	0.33066949359863	9	0.03033515452988665	7	0.028378047786022997	5	0.027236402185435864	2	0.01818478349506646	6	0.01565685395090924	3	0.008073065318437576	1	0.006686781374867488	0	0.0038326673733996577	
27	doc28	8	0.5691945751453086	4	0.2927622474398007	9	0.03182950456684196	7	0.026155549404926655	5	0.023664544699695544	6	0.01882092443952394	2	0.016814281760309992	3	0.008510932742872958	1	0.007611403265983947	0	0.004636036534735676	
28	doc29	7	0.4236229415105054	9	0.3100511073253833	2	0.059625212947189095	3	0.059057353776263484	0	0.03691084611016468	6	0.034071550255536626	1	0.02441794434980125	8	0.022146507666098807	5	0.021010789324247586	4	0.009085746734809767	
29	doc30	7	0.7339055793991416	5	0.06351931330472103	3	0.046781115879828326	9	0.03690987124463519	6	0.034334763948497854	2	0.030472103004291845	4	0.018025751072961373	8	0.014163090128755365	0	0.012446351931330472	1	0.00944206008583691	
30	doc31	6	0.8131009615384616	5	0.060396634615384616	2	0.025841346153846152	7	0.024939903846153848	1	0.024639423076923076	4	0.013671875	9	0.012920673076923076	0	0.010817307692307692	3	0.01006610576923077	8	0.003605769230769231	
31	doc32	5	0.6143039591315453	1	0.13537675606641125	2	0.05576841209025117	6	0.04342273307790549	0	0.04001702852277565	3	0.032354193273733504	7	0.02554278416347382	4	0.024691358024691357	9	0.020859940400170286	8	0.007662835249042145	
32	doc33	5	0.5997693194925029	2	0.1061130334486736	9	0.06689734717416378	4	0.05767012687427912	6	0.05420991926182238	1	0.03344867358708189	0	0.02768166089965398	3	0.02422145328719723	7	0.02306805074971165	8	0.006920415224913495	
33	doc34	2	0.8163725122042809	5	0.0552009012392039	0	0.024408561772437103	7	0.02365752910251596	6	0.021404431092752536	1	0.01764926774314683	3	0.013143071723619977	9	0.012392039053698836	4	0.010138941043935411	8	0.005632745024408562	
34	doc35	5	0.7164383561643836	2	0.07077625570776255	7	0.051598173515981734	6	0.047031963470319633	3	0.0273972602739726	0	0.02511415525114155	9	0.024657534246575342	8	0.013242009132420091	1	0.012328767123287671	4	0.01141552511415525	
35	doc36	5	0.5807560137457045	9	0.11821305841924398	2	0.08178694158075601	7	0.06323024054982818	6	0.044673539518900345	0	0.03573883161512027	3	0.03230240549828179	4	0.019243986254295534	1	0.018556701030927835	8	0.005498281786941581	
36	doc37	7	0.6023339317773788	5	0.1481149012567325	9	0.05206463195691203	6	0.03590664272890485	3	0.03590664272890485	0	0.03590664272890485	2	0.03411131059245961	1	0.026032315978456014	4	0.01615798922800718	8	0.013464991023339317	
37	doc38	5	0.7142857142857143	1	0.05465004793863854	2	0.05177372962607862	6	0.037392138063279005	0	0.0364333652924257	7	0.029721955896452542	3	0.026845637583892617	9	0.01821668264621285	4	0.01725790987535954	8	0.013422818791946308	
38	doc39	0	0.5105633802816901	5	0.2535211267605634	2	0.057511737089201875	7	0.03403755868544601	9	0.03169014084507042	1	0.03051643192488263	3	0.02699530516431925	6	0.02112676056338028	8	0.018779342723004695	4	0.015258215962441314	
39	doc40	5	0.6445358401880141	2	0.13337250293772032	4	0.04230317273795535	6	0.03466509988249119	7	0.03290246768507638	1	0.03055229142185664	9	0.02937720329024677	0	0.02937720329024677	3	0.012925969447708578	8	0.0099882491186839	
